# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Delhi, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
873da1030ffffff,28.46666,77.13107,17,250.3
873da1030ffffff,28.46666,77.13107,18,130.3
873da1030ffffff,28.46666,77.13107,19,100.3
873da1030ffffff,28.46666,77.13107,20,126.8
873da1030ffffff,28.46666,77.13107,21,158.7
873da1030ffffff,28.46666,77.13107,22,197.8
873da1030ffffff,28.46666,77.13107,23,185.2
873da1030ffffff,28.46666,77.13107,24,203.2
873da1030ffffff,28.46666,77.13107,25,160.1
873da1030ffffff,28.46666,77.13107,26,848.6
873da1030ffffff,28.46666,77.13107,27,843.7
873da1030ffffff,28.46666,77.13107,28,894.8
873da1030ffffff,28.46666,77.13107,29,530.9
873da1030ffffff,28.46666,77.13107,30,149.1
873da1030ffffff,28.46666,77.13107,31,269.0
873da1030ffffff,28.46666,77.13107,32,130.1
873da1030ffffff,28.46666,77.13107,33,165.1
873da1030ffffff,28.46666,77.13107,34,190.9
873da1030ffffff,28.46666,77.13107,35,210.2
873da1030ffffff,28.46666,77.13107,36,202.5
873da1030ffffff,28.46666,77.13107,37,172.7
873da1030ffffff,28.46666,77.13107,38,671.3
873da1030ffffff,28.46666,77.13107,39,798.9
873da1030ffffff,28.46666,77.13107,40,1050.4
873da1030ffffff,28.46666,77.13107,41,622.1
873da1031ffffff,28.47565,77.15500,0,205.6
873da1031ffffff,28.47565,77.15500,1,169.2
873da1031ffffff,28.47565,77.15500,2,158.1
873da1031ffffff,28.47565,77.15500,3,130.9
873da1031ffffff,28.47565,77.15500,4,140.5
873da1031ffffff,28.47565,77.15500,5,125.9
873da1031ffffff,28.47565,77.15500,6,111.0
873da1031ffffff,28.47565,77.15500,7,154.4
873da1031ffffff,28.47565,77.15500,8,126.2
873da1031ffffff,28.47565,77.15500,9,138.6
873da1031ffffff,28.47565,77.15500,10,184.4
873da1031ffffff,28.47565,77.15500,11,189.6
873da1031ffffff,28.47565,77.15500,12,207.6
873da1031ffffff,28.47565,77.15500,13,151.1
873da1031ffffff,28.47565,77.15500,14,146.2
873da1031ffffff,28.47565,77.15500,15,145.9
873da1031ffffff,28.47565,77.15500,16,222.1
873da1031ffffff,28.47565,77.15500,17,250.3
873da1031ffffff,28.47565,77.15500,18,130.3
873da1031ffffff,28.47565,77.15500,19,100.3
873da1031ffffff,28.47565,77.15500,20,126.8
873da1031ffffff,28.47565,77.15500,21,158.7
873da1031ffffff,28.47565,77.15500,22,197.8
873da1031ffffff,28.47565,77.15500,23,185.2
873da1031ffffff,28.47565,77.15500,24,203.2
873da1031ffffff,28.47565,77.15500,25,160.1
873da1031ffffff,28.47565,77.15500,26,848.6
873da1031ffffff,28.47565,77.15500,27,843.7
873da1031ffffff,28.47565,77.15500,28,894.8
873da1031ffffff,28.47565,77.15500,29,530.9
873da1031ffffff,28.47565,77.15500,30,149.1
873da1031ffffff,28.47565,77.15500,31,269.0
873da1031ffffff,28.47565,77.15500,32,130.1
873da1031ffffff,28.47565,77.15500,33,165.1
873da1031ffffff,28.47565,77.15500,34,190.9
873da1031ffffff,28.47565,77.15500,35,210.2
873da1031ffffff,28.47565,77.15500,36,202.5
873da1031ffffff,28.47565,77.15500,37,172.7
873da1031ffffff,28.47565,77.15500,38,671.3
873da1031ffffff,28.47565,77.15500,39,798.9
873da1031ffffff,28.47565,77.15500,40,1050.4
873da1031ffffff,28.47565,77.15500,41,622.1
873da1033ffffff,28.45392,77.15185,0,205.6
873da1033ffffff,28.45392,77.15185,1,169.2
873da1033ffffff,28.45392,77.15185,2,158.1
873da1033ffffff,28.45392,77.15185,3,130.9
873da1033ffffff,28.45392,77.15185,4,140.5
873da1033ffffff,28.45392,77.15185,5,125.9
873da1033ffffff,28.45392,77.15185,6,111.0
873da1033ffffff,28.45392,77.15185,7,154.4
873da1033ffffff,28.45392,77.15185,8,126.2
873da1033ffffff,28.45392,77.15185,9,138.6
873da1033ffffff,28.45392,77.15185,10,184.4
873da1033ffffff,28.45392,77.15185,11,189.6
873da1033ffffff,28.45392,77.15185,12,207.6
873da1033ffffff,28.45392,77.15185,13,151.1
873da1033ffffff,28.45392,77.15185,14,146.2
873da1033ffffff,28.45392,77.15185,15,145.9
873da1033ffffff,28.45392,77.15185,16,222.1
873da1033ffffff,28.45392,77.15185,17,250.3
873da1033ffffff,28.45392,77.15185,18,130.3
873da1033ffffff,28.45392,77.15185,19,100.3
873da1033ffffff,28.45392,77.15185,20,126.8
873da1033ffffff,28.45392,77.15185,21,158.7
873da1033ffffff,28.45392,77.15185,22,197.8
873da1033ffffff,28.45392,77.15185,23,185.2
873da1033ffffff,28.45392,77.15185,24,203.2
873da1033ffffff,28.45392,77.15185,25,160.1
873da1033ffffff,28.45392,77.15185,26,848.6
873da1033ffffff,28.45392,77.15185,27,843.7
873da1033ffffff,28.45392,77.15185,28,894.8
873da1033ffffff,28.45392,77.15185,29,530.9
873da1033ffffff,28.45392,77.15185,30,149.1
873da1033ffffff,28.45392,77.15185,31,269.0
873da1033ffffff,28.45392,77.15185,32,130.1
873da1033ffffff,28.45392,77.15185,33,165.1
873da1033ffffff,28.45392,77.15185,34,190.9
873da1033ffffff,28.45392,77.15185,35,210.2
873da1033ffffff,28.45392,77.15185,36,202.5
873da1033ffffff,28.45392,77.15185,37,172.7
873da1033ffffff,28.45392,77.15185,38,671.3
873da1033ffffff,28.45392,77.15185,39,798.9
873da1033ffffff,28.45392,77.15185,40,1050.4
873da1033ffffff,28.45392,77.15185,41,622.1
873da1034ffffff,28.47940,77.11027,0,205.6
873da1034ffffff,28.47940,77.11027,1,169.2
873da1034ffffff,28.47940,77.11027,2,158.1
873da1034ffffff,28.47940,77.11027,3,130.9
873da1034ffffff,28.47940,77.11027,4,140.5
873da1034ffffff,28.47940,77.11027,5,125.9
873da1034ffffff,28.47940,77.11027,6,111.0
873da1034ffffff,28.47940,77.11027,7,154.4
873da1034ffffff,28.47940,77.11027,8,126.2
873da1034ffffff,28.47940,77.11027,9,138.6
873da1034ffffff,28.47940,77.11027,10,184.4
873da1034ffffff,28.47940,77.11027,11,189.6
873da1034ffffff,28.47940,77.11027,12,207.6
873da1034ffffff,28.47940,77.11027,13,151.1
873da1034ffffff,28.47940,77.11027,14,146.2
873da1034ffffff,28.47940,77.11027,15,145.9
873da1034ffffff,28.47940,77.11027,16,222.1
873da1034ffffff,28.47940,77.11027,17,250.3
873da1034ffffff,28.47940,77.11027,18,130.3
873da1034ffffff,28.47940,77.11027,19,100.3
873da1034ffffff,28.47940,77.11027,20,126.8
873da1034ffffff,28.47940,77.11027,21,158.7
873da1034ffffff,28.47940,77.11027,22,197.8
873da1034ffffff,28.47940,77.11027,23,185.2
873da1034ffffff,28.47940,77.11027,24,203.2
873da1034ffffff,28.47940,77.11027,25,160.1
873da1034ffffff,28.47940,77.11027,26,848.6
873da1034ffffff,28.47940,77.11027,27,843.7
873da1034ffffff,28.47940,77.11027,28,894.8
873da1034ffffff,28.47940,77.11027,29,530.9
873da1034ffffff,28.47940,77.11027,30,149.1
873da1034ffffff,28.47940,77.11027,31,269.0
873da1034ffffff,28.47940,77.11027,32,130.1
873da1034ffffff,28.47940,77.11027,33,165.1
873da1034ffffff,28.47940,77.11027,34,190.9
873da1034ffffff,28.47940,77.11027,35,210.2
873da1034ffffff,28.47940,77.11027,36,202.5
873da1034ffffff,28.47940,77.11027,37,172.7
873da1034ffffff,28.47940,77.11027,38,671.3
873da1034ffffff,28.47940,77.11027,39,798.9
873da1034ffffff,28.47940,77.11027,40,1050.4
873da1034ffffff,28.47940,77.11027,41,622.1
873da1035ffffff,28.48839,77.13421,0,205.6
873da1035ffffff,28.48839,77.13421,1,169.2
873da1035ffffff,28.48839,77.13421,2,158.1
873da1035ffffff,28.48839,77.13421,3,130.9
873da1035ffffff,28.48839,77.13421,4,140.5
873da1035ffffff,28.48839,77.13421,5,125.9
873da1035ffffff,28.48839,77.13421,6,111.0
873da1035ffffff,28.48839,77.13421,7,154.4
