# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Ahmedabad, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
8742cea2cffffff,22.97124,72.48966,38,79.9
8742cea2cffffff,22.97124,72.48966,39,69.5
8742cea2cffffff,22.97124,72.48966,40,69.6
8742cea2cffffff,22.97124,72.48966,41,74.7
8742cea2dffffff,22.98041,72.51124,0,136.4
8742cea2dffffff,22.98041,72.51124,1,109.5
8742cea2dffffff,22.98041,72.51124,2,102.7
8742cea2dffffff,22.98041,72.51124,3,75.5
8742cea2dffffff,22.98041,72.51124,4,64.1
8742cea2dffffff,22.98041,72.51124,5,57.2
8742cea2dffffff,22.98041,72.51124,6,60.0
8742cea2dffffff,22.98041,72.51124,7,61.0
8742cea2dffffff,22.98041,72.51124,8,67.4
8742cea2dffffff,22.98041,72.51124,9,112.9
8742cea2dffffff,22.98041,72.51124,10,133.2
8742cea2dffffff,22.98041,72.51124,11,113.1
8742cea2dffffff,22.98041,72.51124,12,113.2
8742cea2dffffff,22.98041,72.51124,13,94.5
8742cea2dffffff,22.98041,72.51124,14,77.3
8742cea2dffffff,22.98041,72.51124,15,74.4
8742cea2dffffff,22.98041,72.51124,16,70.8
8742cea2dffffff,22.98041,72.51124,17,67.4
8742cea2dffffff,22.98041,72.51124,18,63.9
8742cea2dffffff,22.98041,72.51124,19,58.4
8742cea2dffffff,22.98041,72.51124,20,68.5
8742cea2dffffff,22.98041,72.51124,21,114.1
8742cea2dffffff,22.98041,72.51124,22,131.0
8742cea2dffffff,22.98041,72.51124,23,120.2
8742cea2dffffff,22.98041,72.51124,24,115.6
8742cea2dffffff,22.98041,72.51124,25,85.5
8742cea2dffffff,22.98041,72.51124,26,83.9
8742cea2dffffff,22.98041,72.51124,27,73.0
8742cea2dffffff,22.98041,72.51124,28,75.8
8742cea2dffffff,22.98041,72.51124,29,71.5
8742cea2dffffff,22.98041,72.51124,30,68.4
8742cea2dffffff,22.98041,72.51124,31,63.5
8742cea2dffffff,22.98041,72.51124,32,66.6
8742cea2dffffff,22.98041,72.51124,33,105.1
8742cea2dffffff,22.98041,72.51124,34,135.6
8742cea2dffffff,22.98041,72.51124,35,110.5
8742cea2dffffff,22.98041,72.51124,36,116.8
8742cea2dffffff,22.98041,72.51124,37,126.1
8742cea2dffffff,22.98041,72.51124,38,79.9
8742cea2dffffff,22.98041,72.51124,39,69.5
8742cea2dffffff,22.98041,72.51124,40,69.6
8742cea2dffffff,22.98041,72.51124,41,74.7
8742cea2effffff,22.95087,72.48815,0,136.4
8742cea2effffff,22.95087,72.48815,1,109.5
8742cea2effffff,22.95087,72.48815,2,102.7
8742cea2effffff,22.95087,72.48815,3,75.5
8742cea2effffff,22.95087,72.48815,4,64.1
8742cea2effffff,22.95087,72.48815,5,57.2
8742cea2effffff,22.95087,72.48815,6,60.0
8742cea2effffff,22.95087,72.48815,7,61.0
8742cea2effffff,22.95087,72.48815,8,67.4
8742cea2effffff,22.95087,72.48815,9,112.9
8742cea2effffff,22.95087,72.48815,10,133.2
8742cea2effffff,22.95087,72.48815,11,113.1
8742cea2effffff,22.95087,72.48815,12,113.2
8742cea2effffff,22.95087,72.48815,13,94.5
8742cea2effffff,22.95087,72.48815,14,77.3
8742cea2effffff,22.95087,72.48815,15,74.4
8742cea2effffff,22.95087,72.48815,16,70.8
8742cea2effffff,22.95087,72.48815,17,67.4
8742cea2effffff,22.95087,72.48815,18,63.9
8742cea2effffff,22.95087,72.48815,19,58.4
8742cea2effffff,22.95087,72.48815,20,68.5
8742cea2effffff,22.95087,72.48815,21,114.1
8742cea2effffff,22.95087,72.48815,22,131.0
8742cea2effffff,22.95087,72.48815,23,120.2
8742cea2effffff,22.95087,72.48815,24,115.6
8742cea2effffff,22.95087,72.48815,25,85.5
8742cea2effffff,22.95087,72.48815,26,83.9
8742cea2effffff,22.95087,72.48815,27,73.0
8742cea2effffff,22.95087,72.48815,28,75.8
8742cea2effffff,22.95087,72.48815,29,71.5
8742cea2effffff,22.95087,72.48815,30,68.4
8742cea2effffff,22.95087,72.48815,31,63.5
8742cea2effffff,22.95087,72.48815,32,66.6
8742cea2effffff,22.95087,72.48815,33,105.1
8742cea2effffff,22.95087,72.48815,34,135.6
8742cea2effffff,22.95087,72.48815,35,110.5
8742cea2effffff,22.95087,72.48815,36,116.8
