# Real monthly NDVI from NASA MOD13Q1 250m 16-day via ORNL DAAC (no key).
# Ahmedabad, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,ndvi
8742cc680ffffff,23.11702,72.64707,0,0.3538
8742cc680ffffff,23.11702,72.64707,1,0.3295
8742cc680ffffff,23.11702,72.64707,2,0.3583
8742cc680ffffff,23.11702,72.64707,3,0.3355
8742cc680ffffff,23.11702,72.64707,4,0.3518
8742cc680ffffff,23.11702,72.64707,5,0.4339
8742cc680ffffff,23.11702,72.64707,6,0.161
8742cc680ffffff,23.11702,72.64707,7,0.4448
8742cc680ffffff,23.11702,72.64707,8,0.525
8742cc680ffffff,23.11702,72.64707,9,0.5026
8742cc680ffffff,23.11702,72.64707,10,0.4348
8742cc680ffffff,23.11702,72.64707,11,0.4586
8742cc680ffffff,23.11702,72.64707,12,0.4212
8742cc680ffffff,23.11702,72.64707,13,0.373
8742cc680ffffff,23.11702,72.64707,14,0.3543
8742cc680ffffff,23.11702,72.64707,15,0.3446
8742cc680ffffff,23.11702,72.64707,16,0.3427
8742cc680ffffff,23.11702,72.64707,17,0.3887
8742cc680ffffff,23.11702,72.64707,18,0.2505
8742cc680ffffff,23.11702,72.64707,19,0.5145
8742cc680ffffff,23.11702,72.64707,20,0.6051
8742cc680ffffff,23.11702,72.64707,21,0.5164
8742cc680ffffff,23.11702,72.64707,22,0.4746
8742cc680ffffff,23.11702,72.64707,23,0.4409
8742cc680ffffff,23.11702,72.64707,24,0.4113
8742cc680ffffff,23.11702,72.64707,25,0.3811
8742cc680ffffff,23.11702,72.64707,26,0.374
8742cc680ffffff,23.11702,72.64707,27,0.3504
8742cc680ffffff,23.11702,72.64707,28,0.4187
8742cc680ffffff,23.11702,72.64707,29,0.3539
8742cc680ffffff,23.11702,72.64707,30,0.2842
8742cc680ffffff,23.11702,72.64707,31,0.2865
8742cc680ffffff,23.11702,72.64707,32,0.5387
8742cc680ffffff,23.11702,72.64707,33,0.546
8742cc680ffffff,23.11702,72.64707,34,0.5061
8742cc680ffffff,23.11702,72.64707,35,0.456
8742cc680ffffff,23.11702,72.64707,36,0.4092
8742cc680ffffff,23.11702,72.64707,37,0.3696
8742cc680ffffff,23.11702,72.64707,38,0.3647
8742cc680ffffff,23.11702,72.64707,39,0.3398
8742cc680ffffff,23.11702,72.64707,40,0.3084
8742cc681ffffff,23.12618,72.66872,0,0.4483
8742cc681ffffff,23.12618,72.66872,1,0.4224
8742cc681ffffff,23.12618,72.66872,2,0.4026
8742cc681ffffff,23.12618,72.66872,3,0.3826
8742cc681ffffff,23.12618,72.66872,4,0.3849
8742cc681ffffff,23.12618,72.66872,5,0.3928
8742cc681ffffff,23.12618,72.66872,6,0.2223
8742cc681ffffff,23.12618,72.66872,7,0.5304
8742cc681ffffff,23.12618,72.66872,8,0.5542
8742cc681ffffff,23.12618,72.66872,9,0.5005
8742cc681ffffff,23.12618,72.66872,10,0.4227
8742cc681ffffff,23.12618,72.66872,11,0.4518
8742cc681ffffff,23.12618,72.66872,12,0.4632
8742cc681ffffff,23.12618,72.66872,13,0.4171
8742cc681ffffff,23.12618,72.66872,14,0.3655
8742cc681ffffff,23.12618,72.66872,15,0.3635
8742cc681ffffff,23.12618,72.66872,16,0.3494
8742cc681ffffff,23.12618,72.66872,17,0.3698
8742cc681ffffff,23.12618,72.66872,18,0.3826
8742cc681ffffff,23.12618,72.66872,19,0.4838
8742cc681ffffff,23.12618,72.66872,20,0.6246
8742cc681ffffff,23.12618,72.66872,21,0.5233
8742cc681ffffff,23.12618,72.66872,22,0.4594
8742cc681ffffff,23.12618,72.66872,23,0.434
8742cc681ffffff,23.12618,72.66872,24,0.4447
8742cc681ffffff,23.12618,72.66872,25,0.4305
8742cc681ffffff,23.12618,72.66872,26,0.3897
8742cc681ffffff,23.12618,72.66872,27,0.354
8742cc681ffffff,23.12618,72.66872,28,0.4166
8742cc681ffffff,23.12618,72.66872,29,0.3428
8742cc681ffffff,23.12618,72.66872,30,0.2972
8742cc681ffffff,23.12618,72.66872,31,0.3541
8742cc681ffffff,23.12618,72.66872,32,0.5795
8742cc681ffffff,23.12618,72.66872,33,0.5771
8742cc681ffffff,23.12618,72.66872,34,0.5234
8742cc681ffffff,23.12618,72.66872,35,0.4864
8742cc681ffffff,23.12618,72.66872,36,0.4851
8742cc681ffffff,23.12618,72.66872,37,0.4298
8742cc681ffffff,23.12618,72.66872,38,0.4021
8742cc681ffffff,23.12618,72.66872,39,0.3999
8742cc681ffffff,23.12618,72.66872,40,0.3409
8742cc682ffffff,23.09660,72.64551,0,0.3645
8742cc682ffffff,23.09660,72.64551,1,0.3402
8742cc682ffffff,23.09660,72.64551,2,0.3715
8742cc682ffffff,23.09660,72.64551,3,0.3589
8742cc682ffffff,23.09660,72.64551,4,0.3642
8742cc682ffffff,23.09660,72.64551,5,0.4431
8742cc682ffffff,23.09660,72.64551,6,0.1867
8742cc682ffffff,23.09660,72.64551,7,0.4483
8742cc682ffffff,23.09660,72.64551,8,0.5012
8742cc682ffffff,23.09660,72.64551,9,0.4718
8742cc682ffffff,23.09660,72.64551,10,0.4249
8742cc682ffffff,23.09660,72.64551,11,0.4562
8742cc682ffffff,23.09660,72.64551,12,0.4
8742cc682ffffff,23.09660,72.64551,13,0.3801
8742cc682ffffff,23.09660,72.64551,14,0.3832
8742cc682ffffff,23.09660,72.64551,15,0.362
8742cc682ffffff,23.09660,72.64551,16,0.3775
8742cc682ffffff,23.09660,72.64551,17,0.3628
8742cc682ffffff,23.09660,72.64551,18,0.2724
8742cc682ffffff,23.09660,72.64551,19,0.5266
8742cc682ffffff,23.09660,72.64551,20,0.5224
8742cc682ffffff,23.09660,72.64551,21,0.471
8742cc682ffffff,23.09660,72.64551,22,0.4315
8742cc682ffffff,23.09660,72.64551,23,0.416
8742cc682ffffff,23.09660,72.64551,24,0.3793
8742cc682ffffff,23.09660,72.64551,25,0.3671
8742cc682ffffff,23.09660,72.64551,26,0.3605
8742cc682ffffff,23.09660,72.64551,27,0.3538
8742cc682ffffff,23.09660,72.64551,28,0.4145
8742cc682ffffff,23.09660,72.64551,29,0.3709
8742cc682ffffff,23.09660,72.64551,30,0.317
8742cc682ffffff,23.09660,72.64551,31,0.2731
8742cc682ffffff,23.09660,72.64551,32,0.5123
8742cc682ffffff,23.09660,72.64551,33,0.5074
8742cc682ffffff,23.09660,72.64551,34,0.4613
8742cc682ffffff,23.09660,72.64551,35,0.4154
8742cc682ffffff,23.09660,72.64551,36,0.3444
8742cc682ffffff,23.09660,72.64551,37,0.3175
8742cc682ffffff,23.09660,72.64551,38,0.3346
8742cc682ffffff,23.09660,72.64551,39,0.3238
8742cc682ffffff,23.09660,72.64551,40,0.3088
8742cc683ffffff,23.10577,72.66715,0,0.263
8742cc683ffffff,23.10577,72.66715,1,0.2365
8742cc683ffffff,23.10577,72.66715,2,0.2675
8742cc683ffffff,23.10577,72.66715,3,0.2567
8742cc683ffffff,23.10577,72.66715,4,0.2429
8742cc683ffffff,23.10577,72.66715,5,0.3087
8742cc683ffffff,23.10577,72.66715,6,0.1635
8742cc683ffffff,23.10577,72.66715,7,0.3475
8742cc683ffffff,23.10577,72.66715,8,0.3774
8742cc683ffffff,23.10577,72.66715,9,0.3275
8742cc683ffffff,23.10577,72.66715,10,0.2779
8742cc683ffffff,23.10577,72.66715,11,0.3003
8742cc683ffffff,23.10577,72.66715,12,0.2655
8742cc683ffffff,23.10577,72.66715,13,0.2484
8742cc683ffffff,23.10577,72.66715,14,0.2495
8742cc683ffffff,23.10577,72.66715,15,0.2495
8742cc683ffffff,23.10577,72.66715,16,0.2483
8742cc683ffffff,23.10577,72.66715,17,0.2446
8742cc683ffffff,23.10577,72.66715,18,0.2499
8742cc683ffffff,23.10577,72.66715,19,0.3946
8742cc683ffffff,23.10577,72.66715,20,0.4237
8742cc683ffffff,23.10577,72.66715,21,0.3499
8742cc683ffffff,23.10577,72.66715,22,0.2968
8742cc683ffffff,23.10577,72.66715,23,0.2782
8742cc683ffffff,23.10577,72.66715,24,0.2588
8742cc683ffffff,23.10577,72.66715,25,0.2392
8742cc683ffffff,23.10577,72.66715,26,0.2384
8742cc683ffffff,23.10577,72.66715,27,0.2323
8742cc683ffffff,23.10577,72.66715,28,0.2851
8742cc683ffffff,23.10577,72.66715,29,0.217
8742cc683ffffff,23.10577,72.66715,30,0.2235
8742cc683ffffff,23.10577,72.66715,31,0.2326
8742cc683ffffff,23.10577,72.66715,32,0.3748
8742cc683ffffff,23.10577,72.66715,33,0.3762
8742cc683ffffff,23.10577,72.66715,34,0.3526
8742cc683ffffff,23.10577,72.66715,35,0.2973
8742cc683ffffff,23.10577,72.66715,36,0.2641
8742cc683ffffff,23.10577,72.66715,37,0.255
8742cc683ffffff,23.10577,72.66715,38,0.265
8742cc683ffffff,23.10577,72.66715,39,0.2522
8742cc683ffffff,23.10577,72.66715,40,0.2471
8742cc684ffffff,23.12827,72.62698,0,0.4262
8742cc684ffffff,23.12827,72.62698,1,0.3901
8742cc684ffffff,23.12827,72.62698,2,0.4203
8742cc684ffffff,23.12827,72.62698,3,0.3935
8742cc684ffffff,23.12827,72.62698,4,0.4046
8742cc684ffffff,23.12827,72.62698,5,0.5212
8742cc684ffffff,23.12827,72.62698,6,0.3043
8742cc684ffffff,23.12827,72.62698,7,0.504
8742cc684ffffff,23.12827,72.62698,8,0.5845
8742cc684ffffff,23.12827,72.62698,9,0.5381
8742cc684ffffff,23.12827,72.62698,10,0.4661
8742cc684ffffff,23.12827,72.62698,11,0.4789
8742cc684ffffff,23.12827,72.62698,12,0.4564
8742cc684ffffff,23.12827,72.62698,13,0.3851
8742cc684ffffff,23.12827,72.62698,14,0.3855
8742cc684ffffff,23.12827,72.62698,15,0.3804
8742cc684ffffff,23.12827,72.62698,16,0.3737
8742cc684ffffff,23.12827,72.62698,17,0.4203
8742cc684ffffff,23.12827,72.62698,18,0.2518
8742cc684ffffff,23.12827,72.62698,19,0.565
8742cc684ffffff,23.12827,72.62698,20,0.5971
8742cc684ffffff,23.12827,72.62698,21,0.5395
8742cc684ffffff,23.12827,72.62698,22,0.4779
8742cc684ffffff,23.12827,72.62698,23,0.4464
8742cc684ffffff,23.12827,72.62698,24,0.4213
8742cc684ffffff,23.12827,72.62698,25,0.3891
8742cc684ffffff,23.12827,72.62698,26,0.3917
8742cc684ffffff,23.12827,72.62698,27,0.3772
8742cc684ffffff,23.12827,72.62698,28,0.4557
8742cc684ffffff,23.12827,72.62698,29,0.3042
8742cc684ffffff,23.12827,72.62698,30,0.3394
8742cc684ffffff,23.12827,72.62698,31,0.3492
8742cc684ffffff,23.12827,72.62698,32,0.572
8742cc684ffffff,23.12827,72.62698,33,0.5854
8742cc684ffffff,23.12827,72.62698,34,0.5532
8742cc684ffffff,23.12827,72.62698,35,0.4961
8742cc684ffffff,23.12827,72.62698,36,0.4502
8742cc684ffffff,23.12827,72.62698,37,0.4008
8742cc684ffffff,23.12827,72.62698,38,0.4183
8742cc684ffffff,23.12827,72.62698,39,0.418
8742cc684ffffff,23.12827,72.62698,40,0.3698
8742cc685ffffff,23.13744,72.64863,0,0.4001
8742cc685ffffff,23.13744,72.64863,1,0.3832
8742cc685ffffff,23.13744,72.64863,2,0.4097
8742cc685ffffff,23.13744,72.64863,3,0.3966
8742cc685ffffff,23.13744,72.64863,4,0.4053
8742cc685ffffff,23.13744,72.64863,5,0.4457
8742cc685ffffff,23.13744,72.64863,6,0.2849
8742cc685ffffff,23.13744,72.64863,7,0.41
8742cc685ffffff,23.13744,72.64863,8,0.5346
8742cc685ffffff,23.13744,72.64863,9,0.5399
8742cc685ffffff,23.13744,72.64863,10,0.4846
8742cc685ffffff,23.13744,72.64863,11,0.4976
8742cc685ffffff,23.13744,72.64863,12,0.4658
8742cc685ffffff,23.13744,72.64863,13,0.4022
8742cc685ffffff,23.13744,72.64863,14,0.3905
8742cc685ffffff,23.13744,72.64863,15,0.3977
8742cc685ffffff,23.13744,72.64863,16,0.3723
8742cc685ffffff,23.13744,72.64863,17,0.387
8742cc685ffffff,23.13744,72.64863,18,0.3624
8742cc685ffffff,23.13744,72.64863,19,0.4878
8742cc685ffffff,23.13744,72.64863,20,0.6282
8742cc685ffffff,23.13744,72.64863,21,0.5436
8742cc685ffffff,23.13744,72.64863,22,0.4956
8742cc685ffffff,23.13744,72.64863,23,0.4764
8742cc685ffffff,23.13744,72.64863,24,0.4568
8742cc685ffffff,23.13744,72.64863,25,0.4193
8742cc685ffffff,23.13744,72.64863,26,0.4137
8742cc685ffffff,23.13744,72.64863,27,0.3982
8742cc685ffffff,23.13744,72.64863,28,0.4646
8742cc685ffffff,23.13744,72.64863,29,0.3341
8742cc685ffffff,23.13744,72.64863,30,0.2937
8742cc685ffffff,23.13744,72.64863,31,0.3344
8742cc685ffffff,23.13744,72.64863,32,0.6082
8742cc685ffffff,23.13744,72.64863,33,0.6308
8742cc685ffffff,23.13744,72.64863,34,0.5709
8742cc685ffffff,23.13744,72.64863,35,0.4847
8742cc685ffffff,23.13744,72.64863,36,0.4733
8742cc685ffffff,23.13744,72.64863,37,0.3996
8742cc685ffffff,23.13744,72.64863,38,0.3901
8742cc685ffffff,23.13744,72.64863,39,0.3933
8742cc685ffffff,23.13744,72.64863,40,0.3472
8742cc686ffffff,23.10785,72.62543,0,0.4151
8742cc686ffffff,23.10785,72.62543,1,0.3635
8742cc686ffffff,23.10785,72.62543,2,0.3923
8742cc686ffffff,23.10785,72.62543,3,0.3645
8742cc686ffffff,23.10785,72.62543,4,0.3871
8742cc686ffffff,23.10785,72.62543,5,0.4709
8742cc686ffffff,23.10785,72.62543,6,0.1916
8742cc686ffffff,23.10785,72.62543,7,0.4441
8742cc686ffffff,23.10785,72.62543,8,0.5631
8742cc686ffffff,23.10785,72.62543,9,0.5005
8742cc686ffffff,23.10785,72.62543,10,0.4459
8742cc686ffffff,23.10785,72.62543,11,0.4736
8742cc686ffffff,23.10785,72.62543,12,0.4309
8742cc686ffffff,23.10785,72.62543,13,0.3756
8742cc686ffffff,23.10785,72.62543,14,0.3758
8742cc686ffffff,23.10785,72.62543,15,0.3678
8742cc686ffffff,23.10785,72.62543,16,0.3654
8742cc686ffffff,23.10785,72.62543,17,0.377
8742cc686ffffff,23.10785,72.62543,18,0.2853
8742cc686ffffff,23.10785,72.62543,19,0.4624
8742cc686ffffff,23.10785,72.62543,20,0.5864
8742cc686ffffff,23.10785,72.62543,21,0.5086
8742cc686ffffff,23.10785,72.62543,22,0.4562
8742cc686ffffff,23.10785,72.62543,23,0.4474
8742cc686ffffff,23.10785,72.62543,24,0.4293
8742cc686ffffff,23.10785,72.62543,25,0.3872
8742cc686ffffff,23.10785,72.62543,26,0.3853
8742cc686ffffff,23.10785,72.62543,27,0.3668
8742cc686ffffff,23.10785,72.62543,28,0.4468
8742cc686ffffff,23.10785,72.62543,29,0.3247
8742cc686ffffff,23.10785,72.62543,30,0.3412
8742cc686ffffff,23.10785,72.62543,31,0.3382
8742cc686ffffff,23.10785,72.62543,32,0.5698
8742cc686ffffff,23.10785,72.62543,33,0.5626
8742cc686ffffff,23.10785,72.62543,34,0.5397
8742cc686ffffff,23.10785,72.62543,35,0.4869
8742cc686ffffff,23.10785,72.62543,36,0.4407
8742cc686ffffff,23.10785,72.62543,37,0.3843
8742cc686ffffff,23.10785,72.62543,38,0.4213
8742cc686ffffff,23.10785,72.62543,39,0.3964
8742cc686ffffff,23.10785,72.62543,40,0.3719
8742cc68cffffff,23.13535,72.69037,0,0.4991
8742cc68cffffff,23.13535,72.69037,1,0.4608
8742cc68cffffff,23.13535,72.69037,2,0.4079
8742cc68cffffff,23.13535,72.69037,3,0.3804
8742cc68cffffff,23.13535,72.69037,4,0.3583
8742cc68cffffff,23.13535,72.69037,5,0.358
8742cc68cffffff,23.13535,72.69037,6,0.266
8742cc68cffffff,23.13535,72.69037,7,0.4972
8742cc68cffffff,23.13535,72.69037,8,0.5497
8742cc68cffffff,23.13535,72.69037,9,0.4902
8742cc68cffffff,23.13535,72.69037,10,0.423
8742cc68cffffff,23.13535,72.69037,11,0.4568
8742cc68cffffff,23.13535,72.69037,12,0.5138
8742cc68cffffff,23.13535,72.69037,13,0.4615
8742cc68cffffff,23.13535,72.69037,14,0.3711
8742cc68cffffff,23.13535,72.69037,15,0.3796
8742cc68cffffff,23.13535,72.69037,16,0.3248
8742cc68cffffff,23.13535,72.69037,17,0.2859
8742cc68cffffff,23.13535,72.69037,18,0.3335
8742cc68cffffff,23.13535,72.69037,19,0.5302
8742cc68cffffff,23.13535,72.69037,20,0.5969
8742cc68cffffff,23.13535,72.69037,21,0.4781
8742cc68cffffff,23.13535,72.69037,22,0.4345
8742cc68cffffff,23.13535,72.69037,23,0.4269
8742cc68cffffff,23.13535,72.69037,24,0.4786
8742cc68cffffff,23.13535,72.69037,25,0.4545
8742cc68cffffff,23.13535,72.69037,26,0.379
8742cc68cffffff,23.13535,72.69037,27,0.3653
8742cc68cffffff,23.13535,72.69037,28,0.3986
8742cc68cffffff,23.13535,72.69037,29,0.2728
8742cc68cffffff,23.13535,72.69037,30,0.3721
8742cc68cffffff,23.13535,72.69037,31,0.3664
8742cc68cffffff,23.13535,72.69037,32,0.5456
8742cc68cffffff,23.13535,72.69037,33,0.5516
8742cc68cffffff,23.13535,72.69037,34,0.5005
8742cc68cffffff,23.13535,72.69037,35,0.4723
8742cc68cffffff,23.13535,72.69037,36,0.5287
8742cc68cffffff,23.13535,72.69037,37,0.4634
8742cc68cffffff,23.13535,72.69037,38,0.3923
8742cc68cffffff,23.13535,72.69037,39,0.3771
8742cc68cffffff,23.13535,72.69037,40,0.332
8742cc68effffff,23.11493,72.68880,0,0.4932
8742cc68effffff,23.11493,72.68880,1,0.4565
8742cc68effffff,23.11493,72.68880,2,0.4276
8742cc68effffff,23.11493,72.68880,3,0.3991
8742cc68effffff,23.11493,72.68880,4,0.3826
8742cc68effffff,23.11493,72.68880,5,0.3988
8742cc68effffff,23.11493,72.68880,6,0.2285
8742cc68effffff,23.11493,72.68880,7,0.5081
8742cc68effffff,23.11493,72.68880,8,0.5434
8742cc68effffff,23.11493,72.68880,9,0.4965
8742cc68effffff,23.11493,72.68880,10,0.4283
8742cc68effffff,23.11493,72.68880,11,0.4738
8742cc68effffff,23.11493,72.68880,12,0.5192
8742cc68effffff,23.11493,72.68880,13,0.453
8742cc68effffff,23.11493,72.68880,14,0.3736
8742cc68effffff,23.11493,72.68880,15,0.3656
8742cc68effffff,23.11493,72.68880,16,0.3646
8742cc68effffff,23.11493,72.68880,17,0.3422
8742cc68effffff,23.11493,72.68880,18,0.3174
8742cc68effffff,23.11493,72.68880,19,0.4675
8742cc68effffff,23.11493,72.68880,20,0.5583
8742cc68effffff,23.11493,72.68880,21,0.4955
8742cc68effffff,23.11493,72.68880,22,0.4343
8742cc68effffff,23.11493,72.68880,23,0.4251
8742cc68effffff,23.11493,72.68880,24,0.4566
8742cc68effffff,23.11493,72.68880,25,0.4384
8742cc68effffff,23.11493,72.68880,26,0.3832
8742cc68effffff,23.11493,72.68880,27,0.356
8742cc68effffff,23.11493,72.68880,28,0.4276
8742cc68effffff,23.11493,72.68880,29,0.2942
8742cc68effffff,23.11493,72.68880,30,0.2874
8742cc68effffff,23.11493,72.68880,31,0.339
8742cc68effffff,23.11493,72.68880,32,0.5611
8742cc68effffff,23.11493,72.68880,33,0.5594
8742cc68effffff,23.11493,72.68880,34,0.5113
8742cc68effffff,23.11493,72.68880,35,0.4932
8742cc68effffff,23.11493,72.68880,36,0.5145
8742cc68effffff,23.11493,72.68880,37,0.453
8742cc68effffff,23.11493,72.68880,38,0.4018
8742cc68effffff,23.11493,72.68880,39,0.3923
8742cc68effffff,23.11493,72.68880,40,0.3504
8742cc690ffffff,23.06703,72.62233,0,0.2627
8742cc690ffffff,23.06703,72.62233,1,0.2494
8742cc690ffffff,23.06703,72.62233,2,0.2677
8742cc690ffffff,23.06703,72.62233,3,0.2282
8742cc690ffffff,23.06703,72.62233,4,0.2672
8742cc690ffffff,23.06703,72.62233,5,0.2438
8742cc690ffffff,23.06703,72.62233,6,0.1796
8742cc690ffffff,23.06703,72.62233,7,0.3035
8742cc690ffffff,23.06703,72.62233,8,0.3859
8742cc690ffffff,23.06703,72.62233,9,0.3697
8742cc690ffffff,23.06703,72.62233,10,0.3064
8742cc690ffffff,23.06703,72.62233,11,0.3247
8742cc690ffffff,23.06703,72.62233,12,0.2693
8742cc690ffffff,23.06703,72.62233,13,0.2546
8742cc690ffffff,23.06703,72.62233,14,0.2485
8742cc690ffffff,23.06703,72.62233,15,0.2486
8742cc690ffffff,23.06703,72.62233,16,0.246
8742cc690ffffff,23.06703,72.62233,17,0.2535
8742cc690ffffff,23.06703,72.62233,18,0.1664
8742cc690ffffff,23.06703,72.62233,19,0.3469
8742cc690ffffff,23.06703,72.62233,20,0.4381
8742cc690ffffff,23.06703,72.62233,21,0.3772
8742cc690ffffff,23.06703,72.62233,22,0.3048
8742cc690ffffff,23.06703,72.62233,23,0.3121
8742cc690ffffff,23.06703,72.62233,24,0.2635
8742cc690ffffff,23.06703,72.62233,25,0.2376
8742cc690ffffff,23.06703,72.62233,26,0.2367
8742cc690ffffff,23.06703,72.62233,27,0.2233
8742cc690ffffff,23.06703,72.62233,28,0.3473
8742cc690ffffff,23.06703,72.62233,29,0.2513
8742cc690ffffff,23.06703,72.62233,30,0.2816
8742cc690ffffff,23.06703,72.62233,31,0.2392
8742cc690ffffff,23.06703,72.62233,32,0.4108
8742cc690ffffff,23.06703,72.62233,33,0.3555
8742cc690ffffff,23.06703,72.62233,34,0.3371
8742cc690ffffff,23.06703,72.62233,35,0.3114
8742cc690ffffff,23.06703,72.62233,36,0.2632
8742cc690ffffff,23.06703,72.62233,37,0.2415
8742cc690ffffff,23.06703,72.62233,38,0.2556
8742cc690ffffff,23.06703,72.62233,39,0.2418
8742cc690ffffff,23.06703,72.62233,40,0.2535
8742cc691ffffff,23.07619,72.64396,0,0.1929
8742cc691ffffff,23.07619,72.64396,1,0.1973
8742cc691ffffff,23.07619,72.64396,2,0.2033
8742cc691ffffff,23.07619,72.64396,3,0.1809
8742cc691ffffff,23.07619,72.64396,4,0.1966
8742cc691ffffff,23.07619,72.64396,5,0.2457
8742cc691ffffff,23.07619,72.64396,6,0.1272
8742cc691ffffff,23.07619,72.64396,7,0.2335
8742cc691ffffff,23.07619,72.64396,8,0.2719
8742cc691ffffff,23.07619,72.64396,9,0.2832
8742cc691ffffff,23.07619,72.64396,10,0.2455
8742cc691ffffff,23.07619,72.64396,11,0.2513
8742cc691ffffff,23.07619,72.64396,12,0.2
8742cc691ffffff,23.07619,72.64396,13,0.2014
8742cc691ffffff,23.07619,72.64396,14,0.1946
8742cc691ffffff,23.07619,72.64396,15,0.1881
8742cc691ffffff,23.07619,72.64396,16,0.1957
8742cc691ffffff,23.07619,72.64396,17,0.1897
8742cc691ffffff,23.07619,72.64396,18,0.1748
8742cc691ffffff,23.07619,72.64396,19,0.2987
8742cc691ffffff,23.07619,72.64396,20,0.3509
8742cc691ffffff,23.07619,72.64396,21,0.2679
8742cc691ffffff,23.07619,72.64396,22,0.2181
8742cc691ffffff,23.07619,72.64396,23,0.2359
8742cc691ffffff,23.07619,72.64396,24,0.1934
8742cc691ffffff,23.07619,72.64396,25,0.1895
8742cc691ffffff,23.07619,72.64396,26,0.1862
8742cc691ffffff,23.07619,72.64396,27,0.1868
8742cc691ffffff,23.07619,72.64396,28,0.2615
8742cc691ffffff,23.07619,72.64396,29,0.1859
8742cc691ffffff,23.07619,72.64396,30,0.2535
8742cc691ffffff,23.07619,72.64396,31,0.2124
8742cc691ffffff,23.07619,72.64396,32,0.321
8742cc691ffffff,23.07619,72.64396,33,0.3028
8742cc691ffffff,23.07619,72.64396,34,0.256
8742cc691ffffff,23.07619,72.64396,35,0.2396
8742cc691ffffff,23.07619,72.64396,36,0.1921
8742cc691ffffff,23.07619,72.64396,37,0.1923
8742cc691ffffff,23.07619,72.64396,38,0.2023
8742cc691ffffff,23.07619,72.64396,39,0.2033
8742cc691ffffff,23.07619,72.64396,40,0.1932
8742cc692ffffff,23.04663,72.62078,0,0.1905
8742cc692ffffff,23.04663,72.62078,1,0.1855
8742cc692ffffff,23.04663,72.62078,2,0.1953
8742cc692ffffff,23.04663,72.62078,3,0.1917
8742cc692ffffff,23.04663,72.62078,4,0.1994
8742cc692ffffff,23.04663,72.62078,5,0.1962
8742cc692ffffff,23.04663,72.62078,6,0.1024
8742cc692ffffff,23.04663,72.62078,7,0.2267
8742cc692ffffff,23.04663,72.62078,8,0.2536
8742cc692ffffff,23.04663,72.62078,9,0.2536
8742cc692ffffff,23.04663,72.62078,10,0.2223
8742cc692ffffff,23.04663,72.62078,11,0.233
8742cc692ffffff,23.04663,72.62078,12,0.2056
8742cc692ffffff,23.04663,72.62078,13,0.1778
8742cc692ffffff,23.04663,72.62078,14,0.191
8742cc692ffffff,23.04663,72.62078,15,0.2064
8742cc692ffffff,23.04663,72.62078,16,0.1955
8742cc692ffffff,23.04663,72.62078,17,0.1567
8742cc692ffffff,23.04663,72.62078,18,0.2013
8742cc692ffffff,23.04663,72.62078,19,0.2102
8742cc692ffffff,23.04663,72.62078,20,0.2955
8742cc692ffffff,23.04663,72.62078,21,0.2599
8742cc692ffffff,23.04663,72.62078,22,0.2298
8742cc692ffffff,23.04663,72.62078,23,0.2149
8742cc692ffffff,23.04663,72.62078,24,0.1903
8742cc692ffffff,23.04663,72.62078,25,0.1836
8742cc692ffffff,23.04663,72.62078,26,0.189
8742cc692ffffff,23.04663,72.62078,27,0.1875
8742cc692ffffff,23.04663,72.62078,28,0.2091
8742cc692ffffff,23.04663,72.62078,29,0.1442
8742cc692ffffff,23.04663,72.62078,30,0.1623
8742cc692ffffff,23.04663,72.62078,31,0.1838
8742cc692ffffff,23.04663,72.62078,32,0.2783
8742cc692ffffff,23.04663,72.62078,33,0.2647
8742cc692ffffff,23.04663,72.62078,34,0.2423
8742cc692ffffff,23.04663,72.62078,35,0.2216
8742cc692ffffff,23.04663,72.62078,36,0.1967
8742cc692ffffff,23.04663,72.62078,37,0.1781
8742cc692ffffff,23.04663,72.62078,38,0.1944
8742cc692ffffff,23.04663,72.62078,39,0.198
8742cc692ffffff,23.04663,72.62078,40,0.1907
8742cc693ffffff,23.05579,72.64240,0,0.1742
8742cc693ffffff,23.05579,72.64240,1,0.1778
8742cc693ffffff,23.05579,72.64240,2,0.187
8742cc693ffffff,23.05579,72.64240,3,0.1738
8742cc693ffffff,23.05579,72.64240,4,0.1677
8742cc693ffffff,23.05579,72.64240,5,0.1788
8742cc693ffffff,23.05579,72.64240,6,0.1043
8742cc693ffffff,23.05579,72.64240,7,0.1915
8742cc693ffffff,23.05579,72.64240,8,0.2313
8742cc693ffffff,23.05579,72.64240,9,0.2131
8742cc693ffffff,23.05579,72.64240,10,0.1887
8742cc693ffffff,23.05579,72.64240,11,0.1924
8742cc693ffffff,23.05579,72.64240,12,0.1817
8742cc693ffffff,23.05579,72.64240,13,0.1616
8742cc693ffffff,23.05579,72.64240,14,0.172
8742cc693ffffff,23.05579,72.64240,15,0.1743
8742cc693ffffff,23.05579,72.64240,16,0.1804
8742cc693ffffff,23.05579,72.64240,17,0.1374
8742cc693ffffff,23.05579,72.64240,18,0.1091
8742cc693ffffff,23.05579,72.64240,19,0.1693
8742cc693ffffff,23.05579,72.64240,20,0.2514
8742cc693ffffff,23.05579,72.64240,21,0.2185
8742cc693ffffff,23.05579,72.64240,22,0.1861
8742cc693ffffff,23.05579,72.64240,23,0.1915
8742cc693ffffff,23.05579,72.64240,24,0.1578
8742cc693ffffff,23.05579,72.64240,25,0.1586
